Compartment,MP_form,Size_Bin,k_discorporation,k_fragmentation,k_heteroaggregation,k_heteroaggregate_breackup,k_biofouling,k_defouling,k_advective_transport,k_settling,k_rising,k_mixing,k_sea_spray_aerosol,k_sediment_resuspension,k_burial,k_runoff_transport,k_tillage,k_percolation,k_soil_air_resuspension,k_sequestration_deep_soils,k_wind_trasport,k_dry_depossition,k_wet_depossition
Ocean_Column_Water,heterMP,mp5,1.6045073624072808e-10,"[0.0, 0.0, 0.0, 1.5854895991887585e-09, 0.0]",0.0,0.0005501067738190957,3.858024691358025e-08,0.0,0.0,0.0,0.00012186774545494128,1.057716504854369e-11,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Ocean_Column_Water,biofMP,mp1,3.2090147248145615e-10,"[0, 0, 0, 0, 0]",0.000364389915082287,0.0,0.0,0.0,0.0,7.420690928938832e-09,0.0,1.057716504854369e-11,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Ocean_Column_Water,biofMP,mp2,3.2090147248145615e-10,"[2.378234398782344e-10, 0.0, 0.0, 0.0, 0.0]",0.0013616785387678383,0.0,0.0,0.0,0.0,1.45444347717238e-08,0.0,1.057716504854369e-11,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Ocean_Column_Water,biofMP,mp3,3.2090147248145615e-10,"[0.0, 9.512937595129376e-10, 0.0, 0.0, 0.0]",0.12677629506930527,0.0,0.0,0.0,0.0,9.193975601984617e-08,0.0,1.057716504854369e-11,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Ocean_Column_Water,biofMP,mp4,3.2090147248145615e-10,"[0.0, 0.0, 8.08599695585997e-09, 0.0, 0.0]",20.741209592020706,0.0,0.0,0.0,0.0,0.0,1.8491508690052147e-07,1.057716504854369e-11,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Ocean_Column_Water,biofMP,mp5,3.2090147248145615e-10,"[0.0, 0.0, 0.0, 7.94330289193303e-08, 0.0]",1011167.9808373844,0.0,0.0,0.0,0.0,0.0,0.00011152713563171421,1.057716504854369e-11,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Ocean_Column_Water,heterBiofMP,mp1,8.022536812036404e-11,"[0, 0, 0, 0, 0]",0.0,3.644981107069498e-13,0.0,0.0,0.0,7.4225807153613015e-09,0.0,1.057716504854369e-11,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Ocean_Column_Water,heterBiofMP,mp2,8.022536812036404e-11,"[2.3782637593383765e-12, 0.0, 0.0, 0.0, 0.0]",0.0,1.3618271092509709e-12,0.0,0.0,0.0,1.4545765054234737e-08,0.0,1.057716504854369e-11,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Ocean_Column_Water,heterBiofMP,mp3,8.022536812036404e-11,"[0.0, 9.512939430186433e-12, 0.0, 0.0, 0.0]",0.0,1.2677681865661516e-10,0.0,0.0,0.0,9.194011574889774e-08,0.0,1.057716504854369e-11,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Ocean_Column_Water,heterBiofMP,mp4,8.022536812036404e-11,"[0.0, 0.0, 8.085996958399845e-11, 0.0, 0.0]",0.0,2.0741205434346587e-08,0.0,0.0,0.0,0.0,1.8491504243486296e-07,1.057716504854369e-11,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Ocean_Column_Water,heterBiofMP,mp5,8.022536812036404e-11,"[0.0, 0.0, 0.0, 7.943302891935664e-10, 0.0]",0.0,0.0010111679807968635,0.0,0.0,0.0,0.0,0.00011152713562715642,1.057716504854369e-11,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Coast_Surface_Water,freeMP,mp1,1.6045073624072808e-09,"[0, 0, 0, 0, 0]",6.552922671229213e-06,0.0,1.1574074074074074e-06,0.0,3.3295583238958095e-07,0.0,0.0,0.138,2.36e-25,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Coast_Surface_Water,freeMP,mp2,1.6045073624072808e-09,"[1.5854895991882293e-09, 0.0, 0.0, 0.0, 0.0]",0.00017160531299921432,0.0,1.1574074074074074e-06,0.0,3.3295583238958095e-07,0.0,0.0,0.138,2.36e-25,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Coast_Surface_Water,freeMP,mp3,1.6045073624072808e-09,"[0.0, 1.5854895991882296e-08, 0.0, 0.0, 0.0]",0.15423263451396713,0.0,1.1574074074074074e-06,0.0,3.3295583238958095e-07,0.0,0.0,0.138,2.36e-25,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Coast_Surface_Water,freeMP,mp4,1.6045073624072808e-09,"[0.0, 0.0, 1.5854895991882294e-07, 0.0, 0.0]",496.4102690287745,0.0,1.1574074074074074e-06,0.0,3.3295583238958095e-07,0.0,0.0,0.138,2.36e-25,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Coast_Surface_Water,freeMP,mp5,1.6045073624072808e-09,"[0.0, 0.0, 0.0, 1.5854895991882295e-06, 0.0]",3951045.1143153487,0.0,1.1574074074074074e-06,0.0,3.3295583238958095e-07,0.0,0.0,0.138,2.36e-25,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Coast_Surface_Water,heterMP,mp1,1.6045073624072808e-10,"[0, 0, 0, 0, 0]",0.0,6.9806199348465794e-15,1.1574074074074074e-06,0.0,3.3295583238958095e-07,1.049519374847094e-06,0.0,0.138,2.36e-25,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
